origin,destination,date,status
MA,GA,4/27/20,green
MA,GA,4/28/20,green
MA,GA,4/29/20,green
MA,GA,4/30/20,green
MA,GA,5/1/20,green
MA,GA,5/2/20,green
MA,GA,5/3/20,green
MA,GA,5/4/20,green
MA,GA,5/5/20,green
MA,GA,5/6/20,green
MA,GA,5/7/20,green
MA,GA,5/8/20,green
MA,GA,5/9/20,green
MA,GA,5/10/20,green
MA,GA,5/11/20,green
MA,GA,5/12/20,green
MA,GA,5/13/20,green
MA,GA,5/14/20,green
MA,GA,5/15/20,green
MA,GA,5/16/20,green
MA,GA,5/17/20,green
MA,GA,5/18/20,green
MA,GA,5/19/20,green
MA,GA,5/20/20,green
MA,GA,5/21/20,green
MA,GA,5/22/20,green
MA,GA,5/23/20,green
MA,GA,5/24/20,green
MA,GA,5/25/20,green
MA,GA,5/26/20,green
MA,GA,5/27/20,green
MA,GA,5/28/20,green
MA,GA,5/29/20,green
MA,GA,5/30/20,green
MA,GA,5/31/20,green
MA,GA,6/1/20,green
SN,GA,3/8/20,green
SN,GA,3/9/20,green
SN,GA,3/10/20,green
SN,GA,3/11/20,green
SN,GA,3/12/20,green
SN,GA,3/13/20,green
SN,GA,3/14/20,green
SN,GA,3/15/20,green
SN,GA,3/16/20,green
SN,GA,3/17/20,green
SN,GA,3/18/20,green
SN,GA,3/19/20,green
SN,GA,3/20/20,green
SN,GA,3/21/20,green
SN,GA,3/22/20,green
SN,GA,3/23/20,green
SN,GA,3/24/20,green
SN,GA,3/25/20,green
SN,GA,3/26/20,green
SN,GA,3/27/20,green
SN,GA,3/28/20,green
SN,GA,3/29/20,green
SN,GA,3/30/20,green
SN,GA,3/31/20,green
SN,GA,4/1/20,green
SN,GA,4/2/20,green
SN,GA,4/3/20,green
SN,GA,4/4/20,green
SN,GA,4/5/20,green
SN,GA,4/6/20,green
SN,GA,4/7/20,green
SN,GA,4/8/20,green
SN,GA,4/9/20,green
SN,GA,4/10/20,green
SN,GA,4/11/20,green
SN,GA,4/12/20,green
SN,GA,4/13/20,green
SN,GA,4/14/20,green
SN,GA,4/15/20,green
SN,GA,4/16/20,green
SN,GA,4/17/20,green
SN,GA,4/18/20,green
SN,GA,4/19/20,green
SN,GA,4/20/20,green
SN,GA,4/21/20,green
SN,GA,4/22/20,green
SN,GA,4/23/20,green
SN,GA,4/24/20,green
SN,GA,4/25/20,green
SN,GA,4/26/20,green
SN,GA,4/27/20,green
SN,GA,4/28/20,green
SN,GA,4/29/20,green
SN,GA,4/30/20,green
SN,GA,5/1/20,green
SN,GA,5/2/20,green
SN,GA,5/3/20,green
SN,GA,5/4/20,green
SN,GA,5/5/20,green
SN,GA,5/6/20,green
SN,GA,5/7/20,green
SN,GA,5/8/20,green
SN,GA,5/9/20,green
SN,GA,5/10/20,green
SN,GA,5/11/20,green
SN,GA,5/12/20,green
SN,GA,5/13/20,green
SN,GA,5/14/20,green
SN,GA,5/15/20,green
SN,GA,5/16/20,green
SN,GA,5/17/20,green
SN,GA,5/18/20,green
SN,GA,5/19/20,green
SN,GA,5/20/20,green
SN,GA,5/21/20,green
SN,GA,5/22/20,green
SN,GA,5/23/20,green
SN,GA,5/24/20,green
SN,GA,5/25/20,green
SN,GA,5/26/20,green
SN,GA,5/27/20,green
SN,GA,5/28/20,green
SN,GA,5/29/20,green
SN,GA,5/30/20,green
SN,GA,5/31/20,green
SN,GA,6/1/20,green
CI,GB,3/8/20,green
CI,GB,3/9/20,green
CI,GB,3/10/20,green
CI,GB,3/11/20,green
CI,GB,3/12/20,green
CI,GB,3/13/20,green
CI,GB,3/14/20,green
CI,GB,3/15/20,green
CI,GB,3/16/20,green
CI,GB,3/17/20,green
CI,GB,3/18/20,green
CI,GB,3/19/20,green
CI,GB,3/20/20,green
CI,GB,3/21/20,green
CI,GB,3/22/20,green
CI,GB,3/23/20,green
CI,GB,3/24/20,green
CI,GB,3/25/20,green
CI,GB,3/26/20,green
CI,GB,3/27/20,green
CI,GB,3/28/20,green
CI,GB,3/29/20,green
CI,GB,3/30/20,green
CI,GB,3/31/20,green
CI,GB,4/1/20,green
CI,GB,4/2/20,green
CI,GB,4/3/20,green
CI,GB,4/4/20,green
CI,GB,4/5/20,green
CI,GB,4/6/20,green
CI,GB,4/7/20,green
CI,GB,4/8/20,green
CI,GB,4/9/20,green
CI,GB,4/10/20,green
CI,GB,4/11/20,green
CI,GB,4/12/20,green
CI,GB,4/13/20,green
CI,GB,4/14/20,green
CI,GB,4/15/20,green
CI,GB,4/16/20,green
CI,GB,4/17/20,green
CI,GB,4/18/20,green
CI,GB,4/19/20,green
CI,GB,4/20/20,green
CI,GB,4/21/20,green
CI,GB,4/22/20,green
CI,GB,4/23/20,green
CI,GB,4/24/20,green
CI,GB,4/25/20,green
CI,GB,4/26/20,green
CI,GB,4/27/20,green
CI,GB,4/28/20,green
CI,GB,4/29/20,green
CI,GB,4/30/20,green
CI,GB,5/1/20,green
CI,GB,5/2/20,green
CI,GB,5/3/20,green
CI,GB,5/4/20,green
CI,GB,5/5/20,green
CI,GB,5/6/20,green
CI,GB,5/7/20,green
CI,GB,5/8/20,green
CI,GB,5/9/20,green
CI,GB,5/10/20,green
CI,GB,5/11/20,green
CI,GB,5/12/20,green
CI,GB,5/13/20,green
CI,GB,5/14/20,green
CI,GB,5/15/20,green
CI,GB,5/16/20,green
CI,GB,5/17/20,green
CI,GB,5/18/20,green
CI,GB,5/19/20,green
CI,GB,5/20/20,green
CI,GB,5/21/20,green
CI,GB,5/22/20,green
CI,GB,5/23/20,green
CI,GB,5/24/20,green
CI,GB,5/25/20,green
CI,GB,5/26/20,green
CI,GB,5/27/20,green
CI,GB,5/28/20,green
CI,GB,5/29/20,green
CI,GB,5/30/20,green
CI,GB,5/31/20,green
CI,GB,6/1/20,green
DZ,GB,3/8/20,green
DZ,GB,3/9/20,green
DZ,GB,3/10/20,green
DZ,GB,3/11/20,green
DZ,GB,3/12/20,green
DZ,GB,3/13/20,green
DZ,GB,3/14/20,green
DZ,GB,3/15/20,green
DZ,GB,3/16/20,green
DZ,GB,3/17/20,green
DZ,GB,3/18/20,green
DZ,GB,3/19/20,green
DZ,GB,3/20/20,green
DZ,GB,3/21/20,green
DZ,GB,3/22/20,green
DZ,GB,3/23/20,green
DZ,GB,3/24/20,green
DZ,GB,3/25/20,green
DZ,GB,3/26/20,green
DZ,GB,3/27/20,green
DZ,GB,3/28/20,green
DZ,GB,3/29/20,green
DZ,GB,3/30/20,green
DZ,GB,3/31/20,green
DZ,GB,4/1/20,green
DZ,GB,4/2/20,green
DZ,GB,4/3/20,green
DZ,GB,4/4/20,green
DZ,GB,4/5/20,green
DZ,GB,4/6/20,green
DZ,GB,4/7/20,green
DZ,GB,4/8/20,green
DZ,GB,4/9/20,green
DZ,GB,4/10/20,green
DZ,GB,4/11/20,green
DZ,GB,4/12/20,green
DZ,GB,4/13/20,green
DZ,GB,4/14/20,green
DZ,GB,4/15/20,green
DZ,GB,4/16/20,green
DZ,GB,4/17/20,green
DZ,GB,4/18/20,green
DZ,GB,4/19/20,green
DZ,GB,4/20/20,green
DZ,GB,4/21/20,green
DZ,GB,4/22/20,green
DZ,GB,4/23/20,green
DZ,GB,4/24/20,green
DZ,GB,4/25/20,green
DZ,GB,4/26/20,green
DZ,GB,4/27/20,green
DZ,GB,4/28/20,green
DZ,GB,4/29/20,green
DZ,GB,4/30/20,green
DZ,GB,5/1/20,green
DZ,GB,5/2/20,green
DZ,GB,5/3/20,green
DZ,GB,5/4/20,green
DZ,GB,5/5/20,green
DZ,GB,5/6/20,green
DZ,GB,5/7/20,green
DZ,GB,5/8/20,green
DZ,GB,5/9/20,green
DZ,GB,5/10/20,green
DZ,GB,5/11/20,green
DZ,GB,5/12/20,green
DZ,GB,5/13/20,green
DZ,GB,5/14/20,green
DZ,GB,5/15/20,green
DZ,GB,5/16/20,green
DZ,GB,5/17/20,green
DZ,GB,5/18/20,green
DZ,GB,5/19/20,green
DZ,GB,5/20/20,green
DZ,GB,5/21/20,green
DZ,GB,5/22/20,green
DZ,GB,5/23/20,green
DZ,GB,5/24/20,green
DZ,GB,5/25/20,green
DZ,GB,5/26/20,green
DZ,GB,5/27/20,green
DZ,GB,5/28/20,green
DZ,GB,5/29/20,green
DZ,GB,5/30/20,green
DZ,GB,5/31/20,green
DZ,GB,6/1/20,green
MA,GB,3/8/20,green
MA,GB,3/9/20,green
MA,GB,3/10/20,green
MA,GB,3/11/20,green
MA,GB,3/12/20,green
MA,GB,3/13/20,green
MA,GB,3/14/20,green
MA,GB,3/15/20,green
MA,GB,3/16/20,green
MA,GB,3/17/20,green
MA,GB,3/18/20,green
MA,GB,3/19/20,green
MA,GB,3/20/20,green
MA,GB,3/21/20,green
MA,GB,3/22/20,green
MA,GB,3/23/20,green
MA,GB,3/24/20,green
MA,GB,3/25/20,green
MA,GB,3/26/20,green
MA,GB,3/27/20,green
MA,GB,3/28/20,green
MA,GB,3/29/20,green
MA,GB,3/30/20,green
MA,GB,3/31/20,green
MA,GB,4/1/20,green
MA,GB,4/2/20,green
MA,GB,4/3/20,green
MA,GB,4/4/20,green
MA,GB,4/5/20,green
MA,GB,4/6/20,green
MA,GB,4/7/20,green
MA,GB,4/8/20,green
MA,GB,4/9/20,green
MA,GB,4/10/20,green
MA,GB,4/11/20,green
MA,GB,4/12/20,green
MA,GB,4/13/20,green
MA,GB,4/14/20,green
MA,GB,4/15/20,green
MA,GB,4/16/20,green
MA,GB,4/17/20,green
MA,GB,4/18/20,green
MA,GB,4/19/20,green
MA,GB,4/20/20,green
MA,GB,4/21/20,green
MA,GB,4/22/20,green
MA,GB,4/23/20,green
MA,GB,4/24/20,green
MA,GB,4/25/20,green
MA,GB,4/26/20,green
MA,GB,4/27/20,green
MA,GB,4/28/20,green
MA,GB,4/29/20,green
MA,GB,4/30/20,green
MA,GB,5/1/20,green
MA,GB,5/2/20,green
MA,GB,5/3/20,green
MA,GB,5/4/20,green
MA,GB,5/5/20,green
MA,GB,5/6/20,green
MA,GB,5/7/20,green
MA,GB,5/8/20,green
MA,GB,5/9/20,green
MA,GB,5/10/20,green
MA,GB,5/11/20,green
MA,GB,5/12/20,green
MA,GB,5/13/20,green
MA,GB,5/14/20,green
MA,GB,5/15/20,green
MA,GB,5/16/20,green
MA,GB,5/17/20,green
MA,GB,5/18/20,green
MA,GB,5/19/20,green
MA,GB,5/20/20,green
MA,GB,5/21/20,green
MA,GB,5/22/20,green
MA,GB,5/23/20,green
MA,GB,5/24/20,green
MA,GB,5/25/20,green
MA,GB,5/26/20,green
MA,GB,5/27/20,green
MA,GB,5/28/20,green
MA,GB,5/29/20,green
MA,GB,5/30/20,green
MA,GB,5/31/20,green
MA,GB,6/1/20,green
SN,GB,3/8/20,green
SN,GB,3/9/20,green
SN,GB,3/10/20,green
SN,GB,3/11/20,green
SN,GB,3/12/20,green
SN,GB,3/13/20,green
SN,GB,3/14/20,green
SN,GB,3/15/20,green
SN,GB,3/16/20,green
SN,GB,3/17/20,green
SN,GB,3/18/20,green
SN,GB,3/19/20,green
SN,GB,3/20/20,green
SN,GB,3/21/20,green
SN,GB,3/22/20,green
SN,GB,3/23/20,green
SN,GB,3/24/20,green
SN,GB,3/25/20,green
SN,GB,3/26/20,green
SN,GB,3/27/20,green
SN,GB,3/28/20,green
SN,GB,3/29/20,green
SN,GB,3/30/20,green
SN,GB,3/31/20,green
SN,GB,4/1/20,green
SN,GB,4/2/20,green
SN,GB,4/3/20,green
SN,GB,4/4/20,green
SN,GB,4/5/20,green
SN,GB,4/6/20,green
SN,GB,4/7/20,green
SN,GB,4/8/20,green
SN,GB,4/9/20,green
SN,GB,4/10/20,green
SN,GB,4/11/20,green
SN,GB,4/12/20,green
SN,GB,4/13/20,green
SN,GB,4/14/20,green
SN,GB,4/15/20,green
SN,GB,4/16/20,green
SN,GB,4/17/20,green
SN,GB,4/18/20,green
SN,GB,4/19/20,green
SN,GB,4/20/20,green
SN,GB,4/21/20,green
SN,GB,4/22/20,green
SN,GB,4/23/20,green
SN,GB,4/24/20,green
SN,GB,4/25/20,green
SN,GB,4/26/20,green
SN,GB,4/27/20,green
SN,GB,4/28/20,green
SN,GB,4/29/20,green
SN,GB,4/30/20,green
SN,GB,5/1/20,green
SN,GB,5/2/20,green
SN,GB,5/3/20,green
SN,GB,5/4/20,green
SN,GB,5/5/20,green
SN,GB,5/6/20,green
SN,GB,5/7/20,green
SN,GB,5/8/20,green
SN,GB,5/9/20,green
SN,GB,5/10/20,green
SN,GB,5/11/20,green
SN,GB,5/12/20,green
SN,GB,5/13/20,green
SN,GB,5/14/20,green
SN,GB,5/15/20,green
SN,GB,5/16/20,green
SN,GB,5/17/20,green
SN,GB,5/18/20,green
SN,GB,5/19/20,green
SN,GB,5/20/20,green
SN,GB,5/21/20,green
SN,GB,5/22/20,green
SN,GB,5/23/20,green
SN,GB,5/24/20,green
SN,GB,5/25/20,green
SN,GB,5/26/20,green
SN,GB,5/27/20,green
SN,GB,5/28/20,green
SN,GB,5/29/20,green
SN,GB,5/30/20,green
SN,GB,5/31/20,green
SN,GB,6/1/20,green
CI,GM,3/8/20,green
CI,GM,3/9/20,green
CI,GM,3/10/20,green
CI,GM,3/11/20,green
CI,GM,3/12/20,green
CI,GM,3/13/20,green
CI,GM,3/14/20,green
CI,GM,3/15/20,green
CI,GM,3/16/20,green
CI,GM,3/17/20,green
CI,GM,3/18/20,green
CI,GM,3/19/20,green
CI,GM,3/20/20,green
CI,GM,3/21/20,green
CI,GM,3/22/20,green
CI,GM,3/23/20,green
CI,GM,3/24/20,green
CI,GM,3/25/20,green
CI,GM,3/26/20,green
CI,GM,3/27/20,green
CI,GM,3/28/20,green
CI,GM,3/29/20,green
CI,GM,3/30/20,green
CI,GM,3/31/20,green
CI,GM,4/1/20,green
CI,GM,4/2/20,green
CI,GM,4/3/20,green
CI,GM,4/4/20,green
CI,GM,4/5/20,green
CI,GM,4/6/20,green
CI,GM,4/7/20,green
CI,GM,4/8/20,green
CI,GM,4/9/20,green
CI,GM,4/10/20,green
CI,GM,4/11/20,green
CI,GM,4/12/20,green
CI,GM,4/13/20,green
CI,GM,4/14/20,green
CI,GM,4/15/20,green
CI,GM,4/16/20,green
CI,GM,4/17/20,green
CI,GM,4/18/20,green
CI,GM,4/19/20,green
CI,GM,4/20/20,green
CI,GM,4/21/20,green
CI,GM,4/22/20,red
CI,GM,4/23/20,red
CI,GM,4/24/20,red
CI,GM,4/25/20,red
CI,GM,4/26/20,red
CI,GM,4/27/20,red
CI,GM,4/28/20,red
CI,GM,4/29/20,red
CI,GM,4/30/20,red
CI,GM,5/1/20,red
CI,GM,5/2/20,red
CI,GM,5/3/20,red
CI,GM,5/4/20,red
CI,GM,5/5/20,red
CI,GM,5/6/20,red
CI,GM,5/7/20,red
CI,GM,5/8/20,red
CI,GM,5/9/20,red
CI,GM,5/10/20,red
CI,GM,5/11/20,red
CI,GM,5/12/20,red
CI,GM,5/13/20,red
CI,GM,5/14/20,red
CI,GM,5/15/20,red
CI,GM,5/16/20,red
CI,GM,5/17/20,red
CI,GM,5/18/20,red
CI,GM,5/19/20,red
CI,GM,5/20/20,red
CI,GM,5/21/20,red
CI,GM,5/22/20,red
CI,GM,5/23/20,red
CI,GM,5/24/20,red
CI,GM,5/25/20,red
CI,GM,5/26/20,red
CI,GM,5/27/20,red
CI,GM,5/28/20,red
CI,GM,5/29/20,red
CI,GM,5/30/20,red
CI,GM,5/31/20,red
CI,GM,6/1/20,red
DZ,GM,3/8/20,green
DZ,GM,3/9/20,green
DZ,GM,3/10/20,green
DZ,GM,3/11/20,green
DZ,GM,3/12/20,green
DZ,GM,3/13/20,green
DZ,GM,3/14/20,green
DZ,GM,3/15/20,green
DZ,GM,3/16/20,green
DZ,GM,3/17/20,green
DZ,GM,3/18/20,green
DZ,GM,3/19/20,green
DZ,GM,3/20/20,green
DZ,GM,3/21/20,green
DZ,GM,3/22/20,green
DZ,GM,3/23/20,green
DZ,GM,3/24/20,green
DZ,GM,3/25/20,green
DZ,GM,3/26/20,green
DZ,GM,3/27/20,green
DZ,GM,3/28/20,green
DZ,GM,3/29/20,green
DZ,GM,3/30/20,green
DZ,GM,3/31/20,green
DZ,GM,4/1/20,green
DZ,GM,4/2/20,green
DZ,GM,4/3/20,green
DZ,GM,4/4/20,green
DZ,GM,4/5/20,green
DZ,GM,4/6/20,green
DZ,GM,4/7/20,green
DZ,GM,4/8/20,green
DZ,GM,4/9/20,green
DZ,GM,4/10/20,green
DZ,GM,4/11/20,green
DZ,GM,4/12/20,green
DZ,GM,4/13/20,green
DZ,GM,4/14/20,green
DZ,GM,4/15/20,green
DZ,GM,4/16/20,green
DZ,GM,4/17/20,green
DZ,GM,4/18/20,green
DZ,GM,4/19/20,green
DZ,GM,4/20/20,green
DZ,GM,4/21/20,green
DZ,GM,4/22/20,red
DZ,GM,4/23/20,red
DZ,GM,4/24/20,red
DZ,GM,4/25/20,red
DZ,GM,4/26/20,red
DZ,GM,4/27/20,red
DZ,GM,4/28/20,red
DZ,GM,4/29/20,red
DZ,GM,4/30/20,red
DZ,GM,5/1/20,red
DZ,GM,5/2/20,red
DZ,GM,5/3/20,red
DZ,GM,5/4/20,red
DZ,GM,5/5/20,red
DZ,GM,5/6/20,red
DZ,GM,5/7/20,red
DZ,GM,5/8/20,red
DZ,GM,5/9/20,red
DZ,GM,5/10/20,red
DZ,GM,5/11/20,red
DZ,GM,5/12/20,red
DZ,GM,5/13/20,red
DZ,GM,5/14/20,red
DZ,GM,5/15/20,red
DZ,GM,5/16/20,red
DZ,GM,5/17/20,red
DZ,GM,5/18/20,red
DZ,GM,5/19/20,red
DZ,GM,5/20/20,red
DZ,GM,5/21/20,red
DZ,GM,5/22/20,red
DZ,GM,5/23/20,red
DZ,GM,5/24/20,red
DZ,GM,5/25/20,red
DZ,GM,5/26/20,red
DZ,GM,5/27/20,red
DZ,GM,5/28/20,red
DZ,GM,5/29/20,red
DZ,GM,5/30/20,red
DZ,GM,5/31/20,red
DZ,GM,6/1/20,red
MA,GM,3/8/20,green
MA,GM,3/9/20,green
MA,GM,3/10/20,green
MA,GM,3/11/20,green
MA,GM,3/12/20,green
MA,GM,3/13/20,green
MA,GM,3/14/20,green
MA,GM,3/15/20,green
MA,GM,3/16/20,green
MA,GM,3/17/20,green
MA,GM,3/18/20,green
MA,GM,3/19/20,green
MA,GM,3/20/20,green
MA,GM,3/21/20,green
MA,GM,3/22/20,green
MA,GM,3/23/20,green
MA,GM,3/24/20,green
MA,GM,3/25/20,green
MA,GM,3/26/20,green
MA,GM,3/27/20,green
MA,GM,3/28/20,green
MA,GM,3/29/20,green
MA,GM,3/30/20,green
MA,GM,3/31/20,green
MA,GM,4/1/20,green
MA,GM,4/2/20,green
MA,GM,4/3/20,green
MA,GM,4/4/20,green
MA,GM,4/5/20,green
MA,GM,4/6/20,green
MA,GM,4/7/20,green
MA,GM,4/8/20,green
MA,GM,4/9/20,green
MA,GM,4/10/20,green
MA,GM,4/11/20,green
MA,GM,4/12/20,green
MA,GM,4/13/20,green
MA,GM,4/14/20,green
MA,GM,4/15/20,green
MA,GM,4/16/20,green
MA,GM,4/17/20,green
MA,GM,4/18/20,green
MA,GM,4/19/20,green
MA,GM,4/20/20,green
MA,GM,4/21/20,green
MA,GM,4/22/20,red
MA,GM,4/23/20,red
MA,GM,4/24/20,red
MA,GM,4/25/20,red
MA,GM,4/26/20,red
MA,GM,4/27/20,red
MA,GM,4/28/20,red
MA,GM,4/29/20,red
MA,GM,4/30/20,red
MA,GM,5/1/20,red
MA,GM,5/2/20,red
MA,GM,5/3/20,red
MA,GM,5/4/20,red
MA,GM,5/5/20,red
MA,GM,5/6/20,red
MA,GM,5/7/20,red
MA,GM,5/8/20,red
MA,GM,5/9/20,red
MA,GM,5/10/20,red
MA,GM,5/11/20,red
MA,GM,5/12/20,red
MA,GM,5/13/20,red
MA,GM,5/14/20,red
MA,GM,5/15/20,red
MA,GM,5/16/20,red
MA,GM,5/17/20,red
MA,GM,5/18/20,red
MA,GM,5/19/20,red
MA,GM,5/20/20,red
MA,GM,5/21/20,red
MA,GM,5/22/20,red
MA,GM,5/23/20,red
MA,GM,5/24/20,red
MA,GM,5/25/20,red
MA,GM,5/26/20,red
MA,GM,5/27/20,red
MA,GM,5/28/20,red
MA,GM,5/29/20,red
MA,GM,5/30/20,red
MA,GM,5/31/20,red
MA,GM,6/1/20,red
SN,GM,3/8/20,green
SN,GM,3/9/20,green
SN,GM,3/10/20,green
SN,GM,3/11/20,green
SN,GM,3/12/20,green
SN,GM,3/13/20,green
SN,GM,3/14/20,green
SN,GM,3/15/20,green
SN,GM,3/16/20,green
SN,GM,3/17/20,green
SN,GM,3/18/20,green
SN,GM,3/19/20,green
SN,GM,3/20/20,green
SN,GM,3/21/20,green
SN,GM,3/22/20,green
SN,GM,3/23/20,green
SN,GM,3/24/20,green
SN,GM,3/25/20,green
SN,GM,3/26/20,green
SN,GM,3/27/20,green
SN,GM,3/28/20,green
SN,GM,3/29/20,green
SN,GM,3/30/20,green
SN,GM,3/31/20,green
SN,GM,4/1/20,green
SN,GM,4/2/20,green
SN,GM,4/3/20,green
SN,GM,4/4/20,green
SN,GM,4/5/20,green
SN,GM,4/6/20,green
SN,GM,4/7/20,green
SN,GM,4/8/20,green
SN,GM,4/9/20,green
SN,GM,4/10/20,green
SN,GM,4/11/20,green
SN,GM,4/12/20,green
SN,GM,4/13/20,green
SN,GM,4/14/20,green
SN,GM,4/15/20,green
SN,GM,4/16/20,green
SN,GM,4/17/20,green
SN,GM,4/18/20,green
SN,GM,4/19/20,green
SN,GM,4/20/20,green
SN,GM,4/21/20,green
SN,GM,4/22/20,red
SN,GM,4/23/20,red
SN,GM,4/24/20,red
SN,GM,4/25/20,red
SN,GM,4/26/20,red
SN,GM,4/27/20,red
SN,GM,4/28/20,red
SN,GM,4/29/20,red
SN,GM,4/30/20,red
SN,GM,5/1/20,red
SN,GM,5/2/20,red
SN,GM,5/3/20,red
SN,GM,5/4/20,red
SN,GM,5/5/20,red
SN,GM,5/6/20,red
SN,GM,5/7/20,red
SN,GM,5/8/20,red
SN,GM,5/9/20,red
SN,GM,5/10/20,red
SN,GM,5/11/20,red
SN,GM,5/12/20,red
SN,GM,5/13/20,red
SN,GM,5/14/20,red
SN,GM,5/15/20,red
SN,GM,5/16/20,red
SN,GM,5/17/20,red
SN,GM,5/18/20,red
SN,GM,5/19/20,red
SN,GM,5/20/20,red
SN,GM,5/21/20,red
SN,GM,5/22/20,red
SN,GM,5/23/20,red
SN,GM,5/24/20,red
SN,GM,5/25/20,red
SN,GM,5/26/20,red
SN,GM,5/27/20,red
SN,GM,5/28/20,red
SN,GM,5/29/20,red
SN,GM,5/30/20,red
SN,GM,5/31/20,red
SN,GM,6/1/20,red
CI,GN,3/8/20,green
CI,GN,3/9/20,green
CI,GN,3/10/20,green
CI,GN,3/11/20,green
CI,GN,3/12/20,green
CI,GN,3/13/20,green
CI,GN,3/14/20,green
CI,GN,3/15/20,green
CI,GN,3/16/20,green
CI,GN,3/17/20,green
CI,GN,3/18/20,green
CI,GN,3/19/20,green
CI,GN,3/20/20,green
CI,GN,3/21/20,green
CI,GN,3/22/20,green
CI,GN,3/23/20,red
CI,GN,3/24/20,red
CI,GN,3/25/20,red
CI,GN,3/26/20,red
CI,GN,3/27/20,red
CI,GN,3/28/20,red
CI,GN,3/29/20,red
CI,GN,3/30/20,red
CI,GN,3/31/20,red
CI,GN,4/1/20,red
CI,GN,4/2/20,red
CI,GN,4/3/20,red
CI,GN,4/4/20,red
CI,GN,4/5/20,red
CI,GN,4/6/20,red
CI,GN,4/7/20,red
CI,GN,4/8/20,red
CI,GN,4/9/20,red
CI,GN,4/10/20,red
CI,GN,4/11/20,red
CI,GN,4/12/20,red
CI,GN,4/13/20,red
CI,GN,4/14/20,red
CI,GN,4/15/20,red
CI,GN,4/16/20,red
CI,GN,4/17/20,red
CI,GN,4/18/20,red
CI,GN,4/19/20,red
CI,GN,4/20/20,red
CI,GN,4/21/20,red
CI,GN,4/22/20,red
CI,GN,4/23/20,red
CI,GN,4/24/20,red
CI,GN,4/25/20,red
CI,GN,4/26/20,red
CI,GN,4/27/20,red
CI,GN,4/28/20,red
CI,GN,4/29/20,red
CI,GN,4/30/20,red
CI,GN,5/1/20,red
CI,GN,5/2/20,red
CI,GN,5/3/20,red
CI,GN,5/4/20,red
CI,GN,5/5/20,red
CI,GN,5/6/20,red
CI,GN,5/7/20,red
CI,GN,5/8/20,red
CI,GN,5/9/20,red
CI,GN,5/10/20,red
CI,GN,5/11/20,red
CI,GN,5/12/20,red
CI,GN,5/13/20,red
CI,GN,5/14/20,red
CI,GN,5/15/20,red
CI,GN,5/16/20,red
CI,GN,5/17/20,red
CI,GN,5/18/20,red
CI,GN,5/19/20,red
CI,GN,5/20/20,red
CI,GN,5/21/20,red
CI,GN,5/22/20,red
CI,GN,5/23/20,red
CI,GN,5/24/20,red
CI,GN,5/25/20,red
CI,GN,5/26/20,red
CI,GN,5/27/20,red
CI,GN,5/28/20,red
CI,GN,5/29/20,red
CI,GN,5/30/20,red
CI,GN,5/31/20,red
CI,GN,6/1/20,red
DZ,GN,3/8/20,green
DZ,GN,3/9/20,green
DZ,GN,3/10/20,green
DZ,GN,3/11/20,green
DZ,GN,3/12/20,green
DZ,GN,3/13/20,green
DZ,GN,3/14/20,green
DZ,GN,3/15/20,green
DZ,GN,3/16/20,green
DZ,GN,3/17/20,green
DZ,GN,3/18/20,green
DZ,GN,3/19/20,green
DZ,GN,3/20/20,green
DZ,GN,3/21/20,green
DZ,GN,3/22/20,green
DZ,GN,3/23/20,red
DZ,GN,3/24/20,red
DZ,GN,3/25/20,red
DZ,GN,3/26/20,red
DZ,GN,3/27/20,red
DZ,GN,3/28/20,red
DZ,GN,3/29/20,red
DZ,GN,3/30/20,red
DZ,GN,3/31/20,red
DZ,GN,4/1/20,red
DZ,GN,4/2/20,red
DZ,GN,4/3/20,red
DZ,GN,4/4/20,red
DZ,GN,4/5/20,red
DZ,GN,4/6/20,red
DZ,GN,4/7/20,red
DZ,GN,4/8/20,red
DZ,GN,4/9/20,red
DZ,GN,4/10/20,red
DZ,GN,4/11/20,red
DZ,GN,4/12/20,red
DZ,GN,4/13/20,red
DZ,GN,4/14/20,red
DZ,GN,4/15/20,red
DZ,GN,4/16/20,red
DZ,GN,4/17/20,red
DZ,GN,4/18/20,red
DZ,GN,4/19/20,red
DZ,GN,4/20/20,red
DZ,GN,4/21/20,red
DZ,GN,4/22/20,red
DZ,GN,4/23/20,red
DZ,GN,4/24/20,red
DZ,GN,4/25/20,red
DZ,GN,4/26/20,red
DZ,GN,4/27/20,red
DZ,GN,4/28/20,red
DZ,GN,4/29/20,red
DZ,GN,4/30/20,red
DZ,GN,5/1/20,red
DZ,GN,5/2/20,red
DZ,GN,5/3/20,red
DZ,GN,5/4/20,red
DZ,GN,5/5/20,red
DZ,GN,5/6/20,red
DZ,GN,5/7/20,red
DZ,GN,5/8/20,red
DZ,GN,5/9/20,red
DZ,GN,5/10/20,red
DZ,GN,5/11/20,red
DZ,GN,5/12/20,red
DZ,GN,5/13/20,red
DZ,GN,5/14/20,red
DZ,GN,5/15/20,red
DZ,GN,5/16/20,red
DZ,GN,5/17/20,red
DZ,GN,5/18/20,red
DZ,GN,5/19/20,red
DZ,GN,5/20/20,red
DZ,GN,5/21/20,red
DZ,GN,5/22/20,red
DZ,GN,5/23/20,red
DZ,GN,5/24/20,red
DZ,GN,5/25/20,red
DZ,GN,5/26/20,red
DZ,GN,5/27/20,red
DZ,GN,5/28/20,red
DZ,GN,5/29/20,red
DZ,GN,5/30/20,red
